accident_index,accident_severity,num_accident_in_ons,num_accident_in_same_road_type,num_accident_in_same_road,num_accident_in_same_second_road,num_casualties,num_vehicle_involved,weather_conditions,light_conditions,road_surface_conditions,carriageway_hazards,special_conditions_at_site,is_night,num_cars,num_heavy_vehicles,num_motorcycles,num_pedal_cycles,num_pedestrians,is_child_involved,is_old_involved
"""2020170L20580""",1,11,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2020430245191""",1,17,7489,3055,7083,1,2,1,4,1,0,0,1,1,0,0,1,0,0,0
"""202063AF00720""",1,38,7489,52,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2016420063314""",1,8,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1
"""201804EG18202""",1,11,764,3055,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1
"""2017134CR0040""",1,77,7489,3,7083,2,4,1,4,1,0,0,1,4,0,0,0,0,0,0
"""201931D177919""",1,13,7489,4,7083,2,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2019370846425""",1,11,7489,3055,7083,2,3,1,1,1,0,0,0,2,0,1,0,0,0,0
"""2016551602275""",1,17,7489,567,7083,3,2,1,1,1,0,0,0,2,0,0,0,1,1,0
"""20211381C0302""",1,147,7489,6,7083,1,1,1,1,2,0,0,0,1,0,0,0,1,0,0
"""2020360977631""",1,22,7489,3055,7083,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"""201660U149378""",1,20,7489,3055,7083,2,2,2,4,2,0,0,1,2,0,0,0,0,0,0
"""2021430358530""",1,21,1285,56,7083,1,2,1,1,1,0,0,0,0,1,1,0,0,0,0
"""2016140118844""",1,47,1285,18,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2020220971172""",1,16,7489,3055,7083,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
"""201806XF43776""",1,36,1285,3,10,1,8,1,1,1,0,4,0,4,0,1,0,0,0,0
"""2017010075101""",1,82,7489,23,7083,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0
"""2016200065739""",1,31,7489,2,7083,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0
"""2016420137799""",1,24,7489,4,7083,1,2,1,4,1,0,0,1,1,0,1,0,0,0,0
"""2020041006499""",1,14,764,6,4,1,2,2,4,2,0,0,0,2,0,0,0,0,0,0
"""2018140298194""",1,113,1285,41,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""201631C068416""",1,70,764,4,1,1,2,1,1,1,0,0,0,0,0,2,0,0,0,0
"""2019470912214""",1,25,7489,3,7083,2,1,5,4,2,0,0,0,1,0,0,0,2,0,0
"""2021041087288""",1,13,7489,4,7083,1,3,1,4,1,0,0,1,1,0,1,0,0,0,0
"""2019230844759""",1,14,7489,2,7083,1,2,1,6,1,0,0,1,1,0,1,0,0,0,0
"""2018010137498""",1,32,1285,40,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2020501002498""",1,77,7489,1,7083,2,3,1,1,1,0,0,0,2,1,0,0,0,0,1
"""2016450097095""",1,11,7489,13,1,1,2,1,1,1,0,0,0,1,1,0,0,0,0,1
"""2020201009979""",1,40,7489,3055,7083,1,2,1,4,2,0,0,1,2,0,0,0,0,0,0
"""2020420928326""",1,28,7489,3055,2,1,1,4,5,1,0,0,1,1,0,0,0,1,0,1
"""2020320367920""",1,29,7489,3,7083,4,1,1,6,1,0,0,1,1,0,0,0,2,0,0
"""2018200352159""",1,40,1285,2,2,2,2,2,4,2,0,0,1,2,0,0,0,0,0,0
"""2021440186639""",1,43,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020430218195""",1,22,1285,56,2,2,1,1,4,1,0,0,1,1,0,0,0,0,0,0
"""2018320605658""",1,19,7489,24,7083,4,3,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2017220246682""",1,16,7489,6,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,1
"""2016010003486""",1,50,7489,567,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2017471702643""",1,42,7489,12,7083,1,4,1,1,1,0,0,0,2,0,2,0,0,0,0
"""2021141112615""",1,47,7489,3055,4,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2021991117489""",1,74,7489,3055,7083,1,1,1,4,2,0,0,0,1,0,0,0,1,0,1
"""2016460102056""",1,14,7489,3,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,1
"""2020360918469""",1,22,7489,9,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2018983127118""",1,19,7489,4,7083,1,3,1,1,1,0,0,0,2,0,1,0,0,0,0
"""2019471902439""",1,28,7489,3055,7083,1,4,1,1,1,0,0,0,3,0,1,0,0,0,0
"""2019500858882""",1,14,7489,12,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""202134WNC9051""",1,16,7489,3055,6,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
"""2019350873413""",1,26,7489,1,7083,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"""2016140061824""",1,38,7489,4,1,3,2,1,1,1,0,0,0,1,1,0,0,0,0,1
"""201906F263391""",1,36,764,4,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"""2021061048176""",1,53,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
"""2017200165597""",1,166,1285,10,4,1,1,1,4,1,0,0,0,0,0,1,0,0,0,0
"""2019160861865""",1,65,7489,10,7083,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0
"""2021361094480""",1,26,7489,3055,7083,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0
"""2016320142423""",1,29,7489,567,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2019921900020""",1,6,7489,7,7083,1,1,1,6,2,0,0,0,1,0,0,0,1,0,0
"""2016200094921""",1,31,7489,2,7083,1,3,1,1,1,0,0,0,3,0,0,0,0,0,1
"""2017450167809""",1,36,7489,10,7083,1,4,1,6,1,0,0,0,3,0,1,0,0,0,0
"""2018301800320""",1,16,7489,27,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020070227351""",1,30,7489,3055,7083,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"""201604WA16014""",1,18,7489,6,1,1,1,1,4,2,0,0,1,1,0,0,0,1,0,0
"""2018930000148""",1,10,7489,3055,7083,1,1,1,4,1,0,0,1,1,0,0,0,1,0,0
"""2021010338404""",1,54,7489,23,18,1,2,4,1,1,0,0,0,0,1,0,1,0,0,0
"""2019010168957""",1,64,1285,13,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0
"""2017551700694""",1,39,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2018135C10362""",1,46,7489,3055,7083,1,1,2,4,2,0,0,0,1,0,0,0,1,0,0
"""2021141109301""",1,38,7489,3055,7083,1,3,1,1,2,0,0,0,3,0,0,0,0,0,1
"""2021461044751""",1,21,7489,2,7083,2,2,1,1,1,0,0,1,1,0,1,0,0,0,0
"""2021031097304""",1,12,7489,1,7083,1,1,1,6,1,0,0,1,1,0,0,0,0,0,0
"""2021122101252""",1,17,7489,3055,7083,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1
"""2018984112718""",1,19,1285,1,2,2,1,1,1,2,0,0,0,1,0,0,0,0,0,1
"""2016051602392""",1,30,1285,1,1,4,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2020340C80182""",1,15,7489,1,583,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"""2018100333309""",1,36,7489,3055,7083,5,3,1,4,1,0,0,1,3,0,0,0,2,0,0
"""2020160924910""",1,65,7489,3055,7083,1,2,1,4,1,0,0,1,1,0,0,1,0,0,0
"""2021501046024""",1,19,7489,2,7083,2,3,1,1,1,0,0,0,1,1,1,0,0,0,0
"""2018135820272""",1,77,7489,3,2,4,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2018440096648""",1,18,7489,34,5,1,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2020350953403""",1,30,7489,3055,7083,3,2,1,4,1,0,0,1,2,0,0,0,0,0,0
"""2016471604365""",1,42,7489,13,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020470966474""",1,29,7489,7,7083,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0
"""2017110253292""",1,83,7489,3055,7083,1,1,1,4,2,0,0,1,1,0,0,0,1,0,0
"""2016200042832""",1,45,247,3055,1,1,1,4,1,1,0,0,0,1,0,0,0,1,0,0
"""2020221013371""",1,54,7489,3055,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,1
"""2018471801098""",1,65,7489,55,7083,1,1,1,4,1,0,0,1,0,1,0,0,1,0,0
"""2018135340882""",1,147,7489,5,7083,2,2,7,1,2,0,0,0,2,0,0,0,0,0,1
"""2020210995932""",1,30,7489,2,7083,2,1,1,4,2,0,0,1,1,0,0,0,0,0,0
"""2019100914636""",1,29,1285,4,1,4,2,1,4,2,0,0,0,2,0,0,0,0,0,0
"""2019500881399""",1,23,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,1
"""201806M144319""",1,30,764,567,583,6,1,1,1,1,0,0,1,1,0,0,0,6,0,0
"""2017460177215""",1,12,7489,26,7083,10,3,1,4,1,0,0,1,3,0,0,0,0,0,0
"""2021010319260""",1,32,7489,4,7083,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"""201806M248824""",1,30,7489,2,583,2,1,1,6,1,0,0,1,1,0,0,0,0,0,0
"""2019921900310""",1,17,7489,7,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2017460229151""",1,29,247,12,7083,1,2,1,4,1,0,0,0,1,0,1,0,0,0,0
"""2018140284024""",1,38,7489,3055,7083,2,3,1,1,1,0,0,0,2,1,0,0,0,0,0
"""2019040897982""",1,16,7489,3055,7083,1,1,1,4,2,0,0,0,1,0,0,0,1,0,1
"""2017460238475""",1,14,1285,21,7083,2,2,1,6,1,0,0,0,2,0,0,0,0,0,0
"""2018471805130""",1,42,7489,3,7083,2,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2018010108728""",1,63,764,7,3,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0
"""2021501057031""",1,14,7489,17,7083,3,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2016521600533""",1,60,7489,3055,7083,2,1,1,7,1,0,0,0,1,0,0,0,0,0,0
"""2017546028717""",1,75,1285,9,583,2,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2017500243808""",1,23,7489,3055,7083,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
"""2020440255290""",1,24,7489,6,7083,1,1,1,4,1,0,0,1,1,0,0,0,0,0,1
"""2018471801212""",1,25,7489,2,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""201906K265876""",1,53,7489,9,7083,4,2,8,4,4,0,0,1,2,0,0,0,0,0,0
"""2020137590684""",1,21,7489,5,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2021351127428""",1,16,7489,3055,1,1,1,2,1,2,0,1,1,1,0,0,0,0,0,0
"""2018010131685""",1,64,7489,3055,583,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2016140139559""",1,38,7489,9,7083,2,2,1,6,2,0,0,0,2,0,0,0,1,0,0
"""2016010007117""",1,64,7489,567,7083,1,2,1,4,2,0,0,0,2,0,0,0,1,0,0
"""2021522103341""",1,18,97,8,7083,2,3,1,7,2,0,0,1,3,0,0,0,0,0,0
"""2017350199847""",1,23,764,12,9,3,3,1,1,1,0,0,0,1,2,0,0,0,0,0
"""2016460265864""",1,29,247,26,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""201734NC80167""",1,15,1285,6,2,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0
"""2019470877563""",1,29,7489,6,7083,1,3,1,1,1,0,0,0,1,0,2,0,0,0,0
"""2019460840431""",1,23,7489,3055,7083,3,1,1,6,1,0,0,1,1,0,0,0,0,0,0
"""2019110916206""",1,83,7489,13,7083,2,2,1,1,2,0,0,0,2,0,0,0,0,0,0
"""2020990980391""",1,11,7489,3055,7083,1,2,5,1,2,0,0,0,1,0,1,0,0,0,0
"""2021201113096""",1,45,171,9,2,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0
"""2017110228181""",1,83,1285,13,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,1
"""2021061166649""",1,28,7489,5,7083,1,1,1,4,-1,-1,-1,0,0,0,0,0,1,0,0
"""2020320356744""",1,29,7489,8,583,2,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2019010156081""",1,90,7489,40,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2021430547432""",1,13,764,52,1,1,1,1,4,2,0,0,1,0,0,1,0,0,0,0
"""2018471805609""",1,25,7489,1,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,1
"""2019200913588""",1,40,7489,1,3,1,2,1,4,1,0,0,0,2,0,0,0,0,0,1
"""201663AC08616""",1,38,7489,3055,7083,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
"""2017010069251""",1,77,7489,4,7083,1,2,1,1,1,0,0,0,0,1,0,1,0,0,1
"""2017010024083""",1,35,7489,6,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,1
"""2021031024839""",1,19,7489,3055,7083,2,1,1,1,1,0,0,0,0,1,0,0,2,0,0
"""2019360904383""",1,15,7489,3055,7083,1,1,8,1,2,0,0,0,1,0,0,0,1,0,1
"""2018320268878""",1,33,7489,17,583,2,2,1,1,2,0,0,0,2,0,0,0,0,0,1
"""2019200869582""",1,47,1285,1,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2018530293581""",1,11,7489,11,7083,1,2,1,6,1,1,1,1,1,1,0,0,0,0,0
"""2021070498470""",1,64,7489,1,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""201691NJ04677""",1,33,7489,1,7083,1,1,1,6,2,0,0,1,1,0,0,0,0,0,0
"""2021122101131""",1,15,7489,15,7083,2,2,4,6,1,0,0,0,1,0,1,0,0,0,0
"""2017134AF0621""",1,46,7489,41,7083,2,2,1,1,1,0,0,0,0,0,1,1,0,0,0
"""2016984129916""",1,19,7489,3,2,4,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2021552100897""",1,6,7489,7,1,2,3,1,1,1,0,0,0,1,0,2,0,0,0,0
"""2021201116597""",1,166,7489,3055,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2021010342371""",1,91,1285,14,1,2,3,1,1,1,0,0,0,3,0,0,0,1,0,0
"""2019500837428""",1,23,7489,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
"""2021061074411""",1,28,7489,3055,5,1,1,2,1,2,0,0,0,1,0,0,0,1,0,1
"""2020460974886""",1,21,7489,3055,7083,1,3,1,1,1,0,0,0,2,0,1,0,0,0,1
"""2019010215324""",1,70,7489,4,7083,2,3,1,4,1,0,0,1,1,2,0,0,0,0,0
"""201606L022798""",1,44,1285,8,583,1,1,8,4,2,0,0,0,1,0,0,0,1,0,0
"""2018350321071""",1,30,7489,567,7083,1,3,1,1,1,0,0,0,2,0,1,0,0,0,0
"""201806A348543""",1,102,7489,5,583,1,1,1,4,1,0,0,0,0,0,1,0,1,0,1
"""2016160134095""",1,54,1285,10,7083,5,3,1,4,2,0,0,0,3,0,0,0,0,0,1
"""2017200279543""",1,47,7489,1,7083,6,2,1,4,1,0,0,0,1,1,0,0,0,0,0
"""2021522105589""",1,36,7489,1,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2016420107209""",1,27,1285,31,1,1,2,1,4,1,0,0,1,1,1,0,0,0,0,0
"""2016051601176""",1,92,1285,1,7,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0
"""202106Q079065""",1,42,7489,6,2,1,2,2,1,2,0,0,0,1,0,1,0,0,0,0
"""201697AB70405""",1,78,1285,3,4,1,2,1,4,1,0,0,1,1,1,0,0,1,0,0
"""2019220816114""",1,23,7489,6,7083,1,1,1,4,2,0,0,1,1,0,0,0,1,0,0
"""2019430020988""",1,18,7489,3055,7083,1,2,1,1,2,0,0,0,1,0,1,0,0,0,0
"""2016220136612""",1,23,7489,1,7083,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0
"""2021320185311""",1,24,7489,9,583,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2021131035668""",1,147,1285,41,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2021061081883""",1,102,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2019210868006""",1,30,7489,3055,7083,2,2,1,1,1,0,0,0,0,1,1,0,0,0,0
"""2019230863125""",1,24,7489,12,7083,1,3,1,6,2,0,0,1,2,0,1,0,0,0,0
"""2020430239098""",1,21,7489,2,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""201791NE00034""",1,33,7489,1,7083,1,1,1,4,2,0,0,0,1,0,0,0,1,0,0
"""2020320020749""",1,20,7489,6,7083,1,1,2,4,2,0,0,1,1,0,0,0,1,0,1
"""2019200907485""",1,25,7489,3055,7083,1,3,1,6,2,0,0,0,3,0,0,0,0,0,0
"""2016500136045""",1,10,7489,1,2,3,2,9,1,1,0,0,0,2,0,0,0,0,0,1
"""201906L264936""",1,44,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"""201643R047076""",1,10,7489,1,7083,2,3,1,1,1,0,0,0,3,0,0,0,0,0,0
"""202134WNC9131""",1,40,7489,7,7083,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0
"""2020340N80142""",1,40,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,0,1,0,0,0
"""2020122000290""",1,21,7489,3055,7083,1,1,1,6,2,0,0,1,1,0,0,0,0,0,0
"""2017471700189""",1,65,7489,6,7083,2,2,1,1,1,0,0,0,1,1,0,0,2,0,1
"""2017950002587""",1,10,7489,3055,7083,1,1,1,4,4,0,0,0,1,0,0,0,1,0,0
"""2019420820706""",1,29,7489,3055,7083,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1
"""201704ED17453""",1,13,7489,3055,7083,1,1,2,1,2,0,0,0,1,0,0,0,0,0,1
"""2021201084694""",1,166,1285,9,7083,2,4,1,4,1,0,0,1,2,0,2,0,0,0,0
"""2018160290992""",1,32,7489,3055,7083,2,1,1,1,1,0,0,0,0,0,1,0,1,0,0
"""2019010204165""",1,63,764,4,2,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0
"""2020350932669""",1,26,7489,3055,7083,3,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2020200971210""",1,166,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0
"""201860W071431""",1,7,7489,1,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2017230144259""",1,14,1285,13,9,2,1,1,6,1,0,0,1,1,0,0,0,0,0,0
"""2016950003156""",1,25,7489,6,7083,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0
"""2018460253024""",1,42,7489,3055,7083,1,2,1,4,1,0,0,1,2,0,0,0,1,0,0
"""2021122200036""",1,33,7489,15,7083,2,2,1,1,2,0,0,0,2,0,0,0,0,0,1
"""2021061108986""",1,44,7489,24,7083,1,1,4,4,1,0,0,1,1,0,0,0,1,0,0
"""2019521900309""",1,36,7489,3055,7083,1,1,1,1,2,0,0,0,1,0,0,0,1,0,1
"""2018950001036""",1,25,1285,1,7083,1,1,1,4,1,0,0,1,0,0,1,0,0,0,0
"""2018440248882""",1,34,7489,20,7083,3,2,1,1,1,0,0,0,1,0,1,0,0,0,1
"""2019440010548""",1,18,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2019331900635""",1,19,7489,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"""2017520700744""",1,15,7489,5,7083,3,2,2,6,2,0,0,0,1,1,0,0,0,0,0
"""2021010289347""",1,80,7489,567,583,1,1,2,4,2,0,0,0,1,0,0,0,1,0,0
"""2020320544890""",1,19,7489,9,3,1,2,2,4,2,0,0,1,1,1,0,0,0,0,1
"""2021991112113""",1,33,1285,17,2,3,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2020990920857""",1,7,7489,1,7083,3,2,1,6,2,0,0,0,2,0,0,0,0,0,0
"""2016200148406""",1,40,1285,3,7083,3,1,1,1,2,0,0,0,1,0,0,0,1,0,0
"""2018460275030""",1,21,7489,41,9,1,1,1,4,1,0,0,1,0,1,0,0,1,0,0
"""2019140832962""",1,47,7489,4,7083,1,2,1,4,1,0,0,1,2,0,0,0,1,0,0
"""2019440349894""",1,43,7489,10,1,1,1,1,4,2,0,0,1,1,0,0,0,0,0,0
"""2019621901563""",1,16,7489,2,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2016110133601""",1,83,7489,1,7083,3,3,2,1,2,0,0,0,3,0,0,0,0,0,0
"""2018100295301""",1,29,7489,2,7083,3,4,1,4,1,0,0,1,3,1,0,0,0,0,0
"""2016220067811""",1,54,7489,15,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2018051840257""",1,30,7489,3055,6,1,3,1,4,2,0,0,0,3,0,0,0,1,0,0
"""2019140810574""",1,113,7489,1,3,1,1,1,1,2,0,0,0,1,0,0,0,1,0,1
"""2017420180926""",1,7,7489,3055,7083,2,2,1,1,1,0,0,0,2,0,0,0,1,0,1
"""2021201111980""",1,166,7489,9,7083,1,2,1,1,1,0,0,0,2,0,0,0,0,0,0
"""2018010140184""",1,63,7489,26,7083,1,3,1,1,1,0,0,0,1,1,1,0,0,0,0
"""2021371082237""",1,5,7489,5,7083,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"""2020031004642""",1,11,7489,2,7083,2,1,2,4,2,0,0,0,1,0,0,0,2,0,1
"""2018010096022""",1,35,764,4,3,1,2,1,4,1,0,0,0,2,0,0,0,1,0,0
"""2018950000894""",1,25,7489,3055,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2018941800418""",1,40,7489,2,7083,3,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2020430146502""",1,15,7489,567,7083,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1
"""2019220895644""",1,54,7489,3055,7083,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0
"""201704WB17193""",1,26,7489,3055,2,2,3,1,1,1,0,0,0,2,0,1,0,0,0,0
"""201601TD00025""",1,64,1285,54,13,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020440499342""",1,41,7489,4,7083,1,2,1,4,1,0,0,1,1,0,1,0,0,0,0
"""202006M170454""",1,30,7489,2,583,2,2,1,4,1,0,0,1,2,0,0,0,0,0,0
"""201906J252436""",1,37,1285,1,2,1,2,1,4,2,0,0,0,0,0,1,0,0,0,0
"""2016210083992""",1,17,764,1,1,1,1,2,1,2,0,0,0,1,0,0,0,0,0,1
"""201897LA01306""",1,7,1285,14,1,2,2,1,1,1,0,0,0,1,1,0,0,0,0,0
"""2019410849596""",1,9,7489,3055,7083,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
"""2018420312115""",1,24,7489,3055,7083,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
"""2016230147496""",1,25,7489,3055,1,1,1,2,4,2,0,0,0,0,1,0,0,1,0,0
"""2017950001807""",1,24,7489,3055,7083,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
"""2017220187982""",1,54,7489,14,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020302001003""",1,18,7489,3055,7083,1,2,1,1,1,0,0,0,2,0,0,0,1,0,0
"""2019410826198""",1,14,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1
"""2019010211001""",1,49,7489,12,7083,1,1,1,1,2,0,0,0,0,0,1,0,1,0,1
"""2019010164043""",1,50,247,17,7,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0
"""20164100J0098""",1,6,7489,1,7083,1,1,1,4,1,0,0,0,1,0,0,0,1,0,0
"""20181351A0293""",1,57,1285,9,7083,4,1,1,1,2,0,0,0,1,0,0,0,3,0,0
"""2017120096518""",1,33,7489,9,7083,1,2,1,1,1,0,0,1,1,0,0,1,0,0,0
"""2018135830870""",1,77,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2016541842716""",1,75,7489,9,583,1,5,1,4,1,0,0,0,5,0,0,0,0,0,0
"""2019010166958""",1,64,1285,12,8,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2020990970872""",1,41,7489,2,7083,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0
"""2021371041599""",1,11,7489,9,2,2,2,1,1,1,0,0,1,2,0,0,0,0,0,1
"""2017140229284""",1,47,7489,1,7083,3,2,1,1,1,0,0,0,1,0,1,0,0,1,0
"""2021991018038""",1,20,7489,3055,7083,1,1,8,5,2,0,0,0,1,0,0,0,0,0,1
"""2019450860917""",1,13,7489,40,7083,2,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2021520105212""",1,16,7489,5,2,1,2,2,7,2,0,0,1,1,0,0,0,0,0,0
"""2018551801074""",1,6,7489,7,7083,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0
"""2019340D80331""",1,20,7489,9,1,3,4,1,6,1,0,0,0,4,0,0,0,0,1,0
"""2018030822559""",1,19,7489,1,7083,1,1,1,4,2,0,0,0,1,0,0,0,1,0,1
"""2017983111017""",1,19,7489,1,7083,1,3,1,1,1,0,0,0,2,0,1,0,0,0,0
"""2019460872625""",1,29,7489,3055,5,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
"""2020010248200""",1,49,764,3055,2,2,1,1,4,1,0,0,1,0,0,1,0,0,0,0
"""201806G147925""",1,28,1285,18,1,1,2,2,1,2,0,0,0,1,0,0,1,0,0,0
"""2018230335822""",1,14,7489,3055,7083,3,1,1,6,2,0,0,1,1,0,0,0,0,0,0
"""2017010059607""",1,49,7489,3055,7083,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"""2016420050088""",1,28,7489,3055,7083,3,3,1,6,1,0,0,0,3,0,0,0,0,0,0
"""2019440079217""",1,34,7489,2,1,3,2,2,1,2,0,0,0,2,0,0,0,0,0,1
"""2018430087464""",1,22,7489,56,7083,1,2,1,1,1,0,0,0,1,1,0,0,0,0,0
"""2017450180990""",1,36,7489,1,7083,1,2,1,1,1,0,0,0,1,0,1,0,0,0,0
"""2021031115178""",1,12,7489,2,7083,3,1,8,6,4,0,0,0,1,0,0,0,0,0,0
"""2019470880870""",1,25,7489,3,7083,4,2,1,1,1,0,0,0,2,0,0,0,0,0,1
"""2017360222643""",1,26,7489,22,7083,1,3,1,1,2,0,0,0,2,0,1,0,0,0,0
"""2019340N80051""",1,40,7489,7,1,1,1,1,4,2,0,0,1,0,1,0,0,1,0,0
"""2017010063002""",1,90,7489,2,17,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1
"""2019010157331""",1,70,7489,9,7083,2,1,8,4,1,6,0,0,1,0,0,0,2,1,0
"""2016480134021""",1,21,7489,3,583,1,2,1,4,2,0,0,0,1,0,1,0,0,0,0
"""2017010050152""",1,77,7489,5,7083,1,1,1,4,1,0,0,1,0,1,0,0,1,0,0
"""2018430196740""",1,33,1285,3055,7083,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
